id,parent,focus,signal,slack,drag,confidence,score,lane,kind,invariant,mutation
m001,g001,trust boundary,76,22,13,97,228,ship,baseline,monotonic-signal,raise-signal
m002,g002,claim drift,99,44,11,24,255,ship,edge,drag-penalty,drop-slack
m003,g003,replay exposure,31,74,40,65,75,hold,recovery,confidence-floor,raise-drag
m004,g004,policy width,44,16,45,90,-15,hold,negative,lane-boundary,lower-confidence
m005,g005,trust boundary,107,24,32,41,143,watch,baseline,monotonic-signal,raise-signal
m006,g006,claim drift,41,55,6,100,262,ship,edge,drag-penalty,drop-slack
m007,g007,replay exposure,60,19,22,48,96,hold,recovery,confidence-floor,raise-drag
m008,g008,policy width,73,33,42,14,16,hold,negative,lane-boundary,lower-confidence
m009,g009,trust boundary,92,43,15,64,259,ship,baseline,monotonic-signal,raise-signal
m010,g010,claim drift,91,4,45,87,52,hold,edge,drag-penalty,drop-slack
m011,g011,replay exposure,55,74,27,103,226,ship,recovery,confidence-floor,raise-drag
m012,g012,policy width,40,36,30,16,18,hold,negative,lane-boundary,lower-confidence
m013,g013,trust boundary,45,19,25,83,86,hold,baseline,monotonic-signal,raise-signal
m014,g014,claim drift,82,37,35,28,91,hold,edge,drag-penalty,drop-slack
m015,g015,replay exposure,108,65,28,48,254,ship,recovery,confidence-floor,raise-drag
m016,g016,policy width,37,41,36,7,-17,hold,negative,lane-boundary,lower-confidence
m017,g017,trust boundary,102,32,24,96,244,ship,baseline,monotonic-signal,raise-signal
m018,g018,claim drift,36,19,41,53,-42,hold,edge,drag-penalty,drop-slack
m019,g019,replay exposure,55,66,37,79,136,watch,recovery,confidence-floor,raise-drag
m020,g020,policy width,68,52,5,83,298,ship,negative,lane-boundary,lower-confidence
m021,g021,trust boundary,87,12,15,23,146,watch,baseline,monotonic-signal,raise-signal
m022,g022,claim drift,43,19,21,64,83,hold,edge,drag-penalty,drop-slack
m023,g023,replay exposure,117,76,12,102,428,ship,recovery,confidence-floor,raise-drag
m024,g024,policy width,113,67,40,27,187,ship,negative,lane-boundary,lower-confidence
m025,g025,trust boundary,124,29,38,99,215,ship,baseline,monotonic-signal,raise-signal
m026,g026,claim drift,31,2,18,47,23,hold,edge,drag-penalty,drop-slack
m027,g027,replay exposure,37,43,37,26,1,hold,recovery,confidence-floor,raise-drag
m028,g028,policy width,43,60,17,50,171,watch,negative,lane-boundary,lower-confidence
m029,g029,trust boundary,59,36,33,86,111,watch,baseline,monotonic-signal,raise-signal
m030,g030,claim drift,101,16,42,102,126,watch,edge,drag-penalty,drop-slack
m031,g031,replay exposure,42,60,34,28,62,hold,recovery,confidence-floor,raise-drag
m032,g032,policy width,108,9,42,69,93,hold,negative,lane-boundary,lower-confidence
m033,g033,trust boundary,61,21,30,27,41,hold,baseline,monotonic-signal,raise-signal
m034,g034,claim drift,72,18,5,47,202,ship,edge,drag-penalty,drop-slack
m035,g035,replay exposure,85,71,22,105,307,ship,recovery,confidence-floor,raise-drag
