id,focus,signal,slack,drag,confidence,score,lane,kind,invariant
g001,trust boundary,67,22,13,97,210,ship,baseline,monotonic-signal
g002,claim drift,99,55,11,24,277,ship,edge,drag-penalty
g003,replay exposure,31,74,33,65,110,watch,recovery,confidence-floor
g004,policy width,44,16,45,103,-2,hold,negative,lane-boundary
g005,trust boundary,98,24,32,41,125,watch,baseline,monotonic-signal
g006,claim drift,41,66,6,100,284,ship,edge,drag-penalty
g007,replay exposure,60,19,15,48,131,watch,recovery,confidence-floor
g008,policy width,73,33,42,27,29,hold,negative,lane-boundary
g009,trust boundary,83,43,15,64,241,ship,baseline,monotonic-signal
g010,claim drift,91,15,45,87,74,hold,edge,drag-penalty
g011,replay exposure,55,74,20,103,261,ship,recovery,confidence-floor
g012,policy width,40,36,30,29,31,hold,negative,lane-boundary
g013,trust boundary,36,19,25,83,68,hold,baseline,monotonic-signal
g014,claim drift,82,48,35,28,113,watch,edge,drag-penalty
g015,replay exposure,108,65,21,48,289,ship,recovery,confidence-floor
g016,policy width,37,41,36,20,-4,hold,negative,lane-boundary
g017,trust boundary,93,32,24,96,226,ship,baseline,monotonic-signal
g018,claim drift,36,30,41,53,-20,hold,edge,drag-penalty
g019,replay exposure,55,66,30,79,171,watch,recovery,confidence-floor
g020,policy width,68,52,5,96,311,ship,negative,lane-boundary
g021,trust boundary,78,12,15,23,128,watch,baseline,monotonic-signal
g022,claim drift,43,30,21,64,105,watch,edge,drag-penalty
g023,replay exposure,117,76,5,102,463,ship,recovery,confidence-floor
g024,policy width,113,67,40,40,200,ship,negative,lane-boundary
g025,trust boundary,115,29,38,99,197,ship,baseline,monotonic-signal
g026,claim drift,31,13,18,47,45,hold,edge,drag-penalty
g027,replay exposure,37,43,30,26,36,hold,recovery,confidence-floor
g028,policy width,43,60,17,63,184,ship,negative,lane-boundary
g029,trust boundary,50,36,33,86,93,hold,baseline,monotonic-signal
g030,claim drift,101,27,42,102,148,watch,edge,drag-penalty
g031,replay exposure,42,60,27,28,97,hold,recovery,confidence-floor
g032,policy width,108,9,42,82,106,watch,negative,lane-boundary
g033,trust boundary,52,21,30,27,23,hold,baseline,monotonic-signal
g034,claim drift,72,29,5,47,224,ship,edge,drag-penalty
g035,replay exposure,85,71,15,105,342,ship,recovery,confidence-floor
g036,policy width,51,24,10,95,195,ship,negative,lane-boundary
g037,trust boundary,82,38,20,52,192,ship,baseline,monotonic-signal
g038,claim drift,101,48,6,78,346,ship,edge,drag-penalty
g039,replay exposure,114,20,21,95,258,ship,recovery,confidence-floor
g040,policy width,36,9,9,22,67,hold,negative,lane-boundary
g041,trust boundary,44,41,26,63,103,watch,baseline,monotonic-signal
g042,claim drift,96,24,15,101,266,ship,edge,drag-penalty
